30000  210000
29253  4793  42
29253  5974  23
29253  2975  39
29253  9336  81
29253  20375  50
29253  6002  28
29254  18027  76
29254  8927  67
29254  13089  54
29254  4314  51
29254  29619  23
29254  2685  12
29254  6256  15
29255  3669  94
29255  17408  45
29255  23314  83
29255  8184  26
29255  7199  72
29255  24128  21
29255  16141  40
29256  3211  71
29256  3908  32
29256  7119  84
29256  8635  53
29256  3861  33
29256  7796  4
29256  19063  69
29257  7229  88
29257  14307  98
29257  20980  36
29257  26696  20
29257  23243  59
29257  25528  73
29257  10558  16
29258  7927  48
29258  5287  71
29258  23927  56
29258  5033  5
29258  28726  76
29258  21802  95
29258  14782  48
29259  17501  12
29259  11065  11
29259  22687  74
29259  774  90
29259  11870  40
29259  18035  6
29259  27728  84
29260  8794  17
29260  21149  10
29260  2818  8
29260  5926  32
29260  7099  27
29260  27891  69
29260  9476  88
29261  20700  20
29261  13998  89
29261  5485  63
29261  12466  48
29261  19637  68
29261  21424  12
29261  6754  93
29262  7550  76
29262  18992  32
29262  6170  25
29262  26533  61
29262  1417  41
29262  6422  23
29262  22730  29
29263  12311  29
29263  6047  51
29263  22007  31
29263  4677  56
29263  23024  29
29263  5577  35
29263  18751  77
29264  6425  63
29264  6880  94
29264  4493  96
29264  3747  77
29264  22383  62
29264  11070  29
29264  20745  34
29265  9410  48
29265  28674  78
29265  6611  14
29265  26155  39
29265  25664  3
29265  8177  44
29265  4708  38
29266  6744  10
29266  14427  72
29266  20307  65
29266  9660  44
29266  5212  6
29266  636  97
29266  27595  46
29267  9106  87
29267  17098  87
29267  15148  94
29267  22586  56
29267  12343  53
29267  1570  51
29267  15252  43
29268  13871  66
29268  1271  10
29268  6402  10
29268  2877  62
29268  21517  5
29268  17767  51
29268  9298  100
29269  9689  22
29269  24185  51
29269  22486  83
29269  7786  53
29269  8888  4
29269  1532  77
29269  10841  27
29270  11644  72
29270  8576  83
29270  815  14
29270  29321  12
29270  19183  72
29270  25415  34
29270  11840  3
29271  23094  45
29271  4005  86
29271  14982  22
29271  18053  70
29271  26731  39
29271  10979  92
29271  28554  34
29272  3475  90
29272  25340  49
29272  1450  45
29272  9115  65
29272  1398  72
29272  2803  37
29272  5987  15
29273  14842  76
29273  7306  78
29273  1420  83
29273  18113  15
29273  6673  89
29273  15682  10
29273  25510  36
29274  21883  9
29274  18439  30
29274  9060  67
29274  6034  74
29274  20086  42
29274  18341  62
29274  4786  23
29275  25288  38
29275  23782  19
29275  18748  17
29275  25033  7
29275  4170  31
29275  22735  40
29275  22351  92
29276  13724  21
29276  16132  27
29276  10241  29
29276  23272  13
29276  733  85
29276  21895  76
29276  20754  67
29277  10186  97
29277  20030  2
29277  1957  53
29277  24062  29
29277  20422  98
29277  20829  14
29277  28511  31
29278  12831  31
29278  2357  13
29278  27233  45
29278  1132  81
29278  25529  15
29278  12855  86
29278  21528  56
29279  19458  97
29279  4948  1
29279  20763  35
29279  7477  7
29279  16955  21
29279  25600  8
29279  388  24
29280  27632  6
29280  27633  87
29280  21196  45
29280  15677  24
29280  12361  30
29280  20680  92
29280  22264  25
29281  6300  33
29281  18002  55
29281  4904  31
29281  2732  13
29281  10777  38
29281  9445  53
29281  4901  66
29282  144  75
29282  14525  72
29282  20390  14
29282  4098  100
29282  2551  73
29282  16107  52
29282  13872  37
29283  12167  68
29283  24635  17
29283  14789  30
29283  22833  33
29283  13086  38
29283  17703  35
29283  26284  2
29284  20142  22
29284  2263  74
29284  29350  15
29284  23400  27
29284  17273  98
29284  10643  59
29284  9400  56
29285  10944  99
29285  6991  30
29285  19396  89
29285  27149  73
29285  527  18
29285  25195  81
29285  22053  14
29286  24050  38
29286  754  65
29286  20627  10
29286  27853  49
29286  13424  41
29286  15986  48
29286  26401  53
29287  28770  26
29287  6741  14
29287  14044  67
29287  17925  18
29287  12372  75
29287  9987  34
29287  25168  99
29288  16515  79
29288  4168  98
29288  16581  44
29288  13921  29
29288  26890  28
29288  29278  42
29288  18134  63
29289  6167  1
29289  14871  46
29289  29112  30
29289  11981  58
29289  12912  19
29289  2201  85
29289  18760  87
29290  20122  95
29290  26272  41
29290  24978  47
29290  10673  100
29290  18554  47
29290  17748  36
29290  12039  15
29291  5380  2
29291  21536  56
29291  17751  80
29291  1592  74
29291  1571  47
29291  11014  41
29291  20874  30
29292  21117  34
29292  29531  87
29292  12419  50
29292  29961  64
29292  14710  96
29292  1429  22
29292  27252  57
29293  26581  15
29293  1086  98
29293  6447  25
29293  14328  5
29293  22931  91
29293  18480  1
29293  20574  2
29294  11884  20
29294  6873  30
29294  20075  55
29294  4043  47
29294  15282  23
29294  8984  56
29294  25084  71
29295  24933  6
29295  2468  76
29295  26753  90
29295  18006  47
29295  13119  94
29295  3038  82
29295  13331  63
29296  5169  40
29296  24729  15
29296  28159  10
29296  12908  37
29296  9804  31
29296  13797  51
29296  18283  19
29297  6857  45
29297  11547  31
29297  24071  47
29297  3942  66
29297  4358  58
29297  18320  100
29297  1186  5
29298  9161  26
29298  22107  20
29298  12622  80
29298  4473  21
29298  18793  1
29298  17726  92
29298  21839  84
29299  6511  8
29299  21338  86
29299  25850  73
29299  13602  13
29299  12751  93
29299  8248  87
29299  20064  10
29300  2211  74
29300  4094  8
29300  8988  30
29300  4940  86
29300  12490  3
29300  24518  4
29300  2186  62
29301  23177  12
29301  29721  70
29301  9968  69
29301  16593  20
29301  12660  61
29301  11701  45
29301  12273  26
29302  24596  73
29302  22909  61
29302  11021  84
29302  10202  57
29302  22788  53
29302  19931  11
29302  25001  10
29303  23586  55
29303  14336  85
29303  25709  59
29303  7141  49
29303  2243  42
29303  2451  72
29303  25702  94
29304  17119  40
29304  18117  23
29304  11262  49
29304  21974  50
29304  16014  48
29304  7272  97
29304  11935  66
29305  22829  5
29305  8998  66
29305  3026  11
29305  29306  60
29305  1158  46
29305  12962  4
29305  14073  82
29306  28226  8
29306  20559  83
29306  14285  91
29306  7887  17
29306  9153  68
29306  22752  39
29306  25665  95
29307  16646  25
29307  21531  79
29307  1008  25
29307  25661  84
29307  20140  34
29307  8186  82
29307  1694  73
29308  24611  76
29308  22123  21
29308  24856  25
29308  8160  76
29308  3584  1
29308  10847  19
29308  5318  32
29309  9008  66
29309  2699  95
29309  1534  90
29309  15819  39
29309  16570  2
29309  14152  93
29309  29376  62
29310  5746  72
29310  10661  2
29310  3366  97
29310  5081  6
29310  20244  36
29310  14456  33
29310  6841  86
29311  9536  75
29311  22508  60
29311  14044  34
29311  28780  85
29311  11667  32
29311  2993  96
29311  566  3
29312  9406  76
29312  25460  71
29312  5443  32
29312  22040  7
29312  3936  62
29312  635  43
29312  20059  4
29313  9954  32
29313  15780  57
29313  22540  49
29313  21444  58
29313  1957  46
29313  11127  16
29313  28884  71
29314  26196  53
29314  2192  39
29314  18980  91
29314  23773  37
29314  8572  45
29314  7916  24
29314  3296  37
29315  25016  98
29315  11349  97
29315  16743  85
29315  22107  90
29315  26731  10
29315  9058  96
29315  24283  39
29316  5423  54
29316  6822  17
29316  27236  6
29316  9435  12
29316  9539  7
29316  10576  4
29316  2786  40
29317  27319  43
29317  28371  70
29317  8955  93
29317  23458  78
29317  15251  76
29317  17225  59
29317  3434  92
29318  19816  10
29318  17684  59
29318  2856  71
29318  4005  28
29318  18934  75
29318  24356  97
29318  1118  82
29319  21783  99
29319  24210  99
29319  21407  23
29319  15800  42
29319  5281  53
29319  19284  70
29319  27994  83
29320  7203  96
29320  9505  77
29320  12062  85
29320  26749  67
29320  28436  18
29320  21623  22
29320  13668  11
29321  11977  17
29321  29427  13
29321  19311  49
29321  5769  27
29321  16369  41
29321  29732  69
29321  5059  62
29322  1499  65
29322  7955  61
29322  11614  13
29322  20  48
29322  21290  100
29322  20006  75
29322  18887  37
29323  20631  74
29323  20798  56
29323  10822  62
29323  14047  32
29323  27916  48
29323  24826  18
29323  29163  62
29324  8983  14
29324  24616  49
29324  4048  80
29324  524  64
29324  10008  55
29324  21496  67
29324  4726  49
29325  14042  9
29325  12155  42
29325  25462  51
29325  11925  34
29325  16171  91
29325  23395  25
29325  1790  6
29326  2828  90
29326  15389  24
29326  5575  25
29326  9960  77
29326  26654  97
29326  19171  78
29326  9722  81
29327  2003  57
29327  14953  69
29327  18254  93
29327  23328  13
29327  6825  52
29327  22455  85
29327  19128  82
29328  27319  16
29328  13617  37
29328  19545  19
29328  26629  32
29328  12665  90
29328  27742  48
29328  5010  13
29329  20390  81
29329  24530  31
29329  7466  37
29329  17200  43
29329  3796  70
29329  16576  82
29329  16331  4
29330  10988  29
29330  23648  29
29330  27145  24
29330  16335  5
29330  15670  48
29330  23423  29
29330  26122  29
29331  24658  19
29331  5403  13
29331  10226  66
29331  22952  17
29331  18275  64
29331  21429  11
29331  16473  62
29332  20943  74
29332  17049  41
29332  23223  84
29332  7365  57
29332  22413  82
29332  21928  33
29332  25015  13
29333  27572  6
29333  11640  73
29333  12319  39
29333  26315  50
29333  6499  35
29333  24662  44
29333  24713  5
29334  7071  85
29334  25313  60
29334  1148  26
29334  22074  4
29334  6820  28
29334  20591  23
29334  9296  76
29335  12545  11
29335  8150  51
29335  10382  32
29335  18285  58
29335  13589  26
29335  25136  88
29335  18625  70
29336  3073  69
29336  5435  54
29336  6743  46
29336  14667  51
29336  11981  75
29336  11533  67
29336  13830  64
29337  832  17
29337  16137  8
29337  4038  25
29337  3075  52
29337  19510  27
29337  11659  36
29337  12307  51
29338  25728  10
29338  6074  7
29338  27722  93
29338  19256  76
29338  1719  22
29338  7653  87
29338  25559  74
29339  20194  29
29339  1475  70
29339  3537  31
29339  17813  82
29339  12461  26
29339  10983  6
29339  11054  35
29340  13268  54
29340  7668  32
29340  2099  33
29340  5621  100
29340  7555  66
29340  27498  81
29340  27353  94
29341  16934  48
29341  21481  61
29341  3464  76
29341  2312  62
29341  25405  73
29341  7777  17
29341  14602  56
29342  11176  18
29342  18919  55
29342  20383  5
29342  12175  23
29342  5208  72
29342  721  65
29342  4709  74
29343  372  71
29343  28141  80
29343  3942  73
29343  4686  70
29343  27395  74
29343  20191  11
29343  25535  76
29344  26362  32
29344  17170  63
29344  26986  76
29344  15224  77
29344  14680  8
29344  18118  100
29344  25049  4
29345  25917  42
29345  25010  67
29345  21840  1
29345  7636  98
29345  18180  46
29345  18764  24
29345  21669  77
29346  18704  86
29346  3404  28
29346  25125  33
29346  26149  49
29346  17872  13
29346  16248  53
29346  14421  22
29347  1374  30
29347  3615  35
29347  16409  38
29347  28359  56
29347  18088  97
29347  25839  88
29347  14037  77
29348  4364  8
29348  26342  36
29348  2436  100
29348  26955  53
29348  1360  49
29348  4952  87
29348  18351  41
29349  8791  61
29349  7030  63
29349  14022  67
29349  14222  84
29349  26812  16
29349  25504  98
29349  8377  4
29350  8721  15
29350  19710  45
29350  26946  83
29350  13319  48
29350  2977  17
29350  2167  9
29350  25898  52
29351  4358  90
29351  3464  55
29351  28775  51
29351  12942  95
29351  20353  93
29351  17769  99
29351  25051  61
29352  14209  30
29352  7719  93
29352  18285  5
29352  9425  46
29352  3507  100
29352  16651  95
29352  23990  9
29353  447  38
29353  14571  18
29353  29663  68
29353  18268  98
29353  10796  50
29353  17340  28
29353  7073  73
29354  11230  95
29354  3977  87
29354  5054  66
29354  22441  3
29354  25928  23
29354  15415  32
29354  15482  36
29355  22267  49
29355  1722  22
29355  105  98
29355  9241  61
29355  14735  40
29355  876  23
29355  6189  39
29356  26511  83
29356  27201  60
29356  28015  100
29356  16741  34
29356  7103  39
29356  29055  43
29356  9586  32
29357  5622  49
29357  8275  24
29357  12070  81
29357  18951  71
29357  12545  37
29357  17958  23
29357  12811  21
29358  9636  28
29358  14642  89
29358  22360  64
29358  18376  73
29358  22524  39
29358  20311  61
29358  17299  89
29359  3522  13
29359  2224  98
29359  7957  88
29359  20867  19
29359  20928  1
29359  18034  55
29359  4679  30
29360  18271  18
29360  27995  16
29360  8197  54
29360  7168  26
29360  27769  95
29360  18023  71
29360  29432  66
29361  10907  57
29361  4132  26
29361  17000  85
29361  20831  25
29361  26799  72
29361  25517  14
29361  28011  25
29362  3186  28
29362  522  82
29362  4495  33
29362  27942  42
29362  12162  35
29362  29257  80
29362  18714  81
29363  8061  66
29363  1445  7
29363  24710  57
29363  20637  96
29363  3969  19
29363  13127  61
29363  7098  34
29364  8346  25
29364  2559  72
29364  6351  35
29364  17461  80
29364  4165  60
29364  16000  43
29364  13338  63
29365  21423  46
29365  12064  98
29365  6153  58
29365  3722  65
29365  19203  58
29365  2051  45
29365  9771  87
29366  29010  71
29366  2480  11
29366  26089  84
29366  20525  95
29366  27316  22
29366  353  85
29366  2526  14
29367  2224  45
29367  822  36
29367  14893  83
29367  8274  97
29367  1514  36
29367  1447  58
29367  6423  4
29368  646  34
29368  3532  38
29368  29783  19
29368  7133  91
29368  5254  97
29368  6105  64
29368  10310  82
29369  10355  32
29369  29044  71
29369  23693  19
29369  11406  90
29369  12523  12
29369  20666  84
29369  627  20
29370  11362  76
29370  2720  69
29370  26864  11
29370  17275  72
29370  28085  8
29370  12084  85
29370  22002  84
29371  14226  93
29371  8800  91
29371  4253  82
29371  14042  94
29371  29317  65
29371  4799  70
29371  17078  24
29372  20591  65
29372  8343  46
29372  14986  88
29372  11150  4
29372  14580  24
29372  9592  49
29372  23599  18
29373  21819  56
29373  22362  60
29373  24804  52
29373  14294  36
29373  4788  21
29373  10380  92
29373  3289  14
29374  424  31
29374  24670  29
29374  24000  79
29374  14642  48
29374  17099  39
29374  29625  79
29374  19384  85
29375  20589  81
29375  3313  5
29375  5800  95
29375  27658  53
29375  24742  61
29375  21699  72
29375  25033  93
29376  18489  25
29376  8417  75
29376  10869  57
29376  12457  22
29376  22435  92
29376  29946  23
29376  11271  14
29377  1643  20
29377  1483  29
29377  3707  55
29377  17020  14
29377  5719  40
29377  20195  6
29377  13153  81
29378  11267  52
29378  16650  72
29378  3708  70
29378  6208  16
29378  28276  33
29378  6609  22
29378  13671  65
29379  12213  56
29379  18446  37
29379  3343  18
29379  432  82
29379  22723  82
29379  24715  60
29379  6341  90
29380  16130  52
29380  12221  96
29380  19499  70
29380  11207  19
29380  17895  73
29380  8390  54
29380  21549  63
29381  4788  36
29381  9952  29
29381  20729  92
29381  12430  46
29381  6043  11
29381  8925  57
29381  12582  97
29382  27903  92
29382  25410  92
29382  3854  29
29382  28656  60
29382  29160  84
29382  9571  89
29382  7933  91
29383  10748  58
29383  10539  96
29383  8995  89
29383  2109  74
29383  5386  86
29383  11214  87
29383  2255  61
29384  22261  58
29384  22328  5
29384  18922  84
29384  20103  83
29384  23007  66
29384  7504  24
29384  24443  45
29385  20225  69
29385  15389  87
29385  2947  69
29385  9054  85
29385  12963  89
29385  125  38
29385  25952  68
29386  665  45
29386  14641  56
29386  16154  22
29386  4903  77
29386  26349  44
29386  8960  15
29386  18748  33
29387  28180  96
29387  2101  90
29387  9560  41
29387  23524  15
29387  26891  70
29387  28688  44
29387  3268  41
29388  20323  58
29388  19107  77
29388  3000  41
29388  11781  37
29388  27194  5
29388  28476  26
29388  14427  80
29389  23324  17
29389  7859  15
29389  7279  41
29389  19615  89
29389  13276  80
29389  8036  95
29389  4047  66
29390  5945  73
29390  10383  88
29390  9578  22
29390  8763  82
29390  24640  51
29390  12350  52
29390  22308  69
